text	labels
We sought to evaluate the strengths and limits of evidence about the effectiveness of screening and interventions for speech and language delay in preschool-aged children to determine the balance of benefits and adverse effects of routine screening in primary care for the development of guidelines by the US Preventive Services Task Force .	1
The target population includes all children up to 5 years old without previously known conditions associated with speech and language delay , such as hearing and neurologic impairments .	4
Studies were identified from Medline , PsycINFO , and CINAHL databases ( 1966 to November 19 , 2004 ) , systematic reviews , reference lists , and experts .	1
The evidence review included only English-language , published articles that are available through libraries .	1
Only randomized , controlled trials were considered for examining the effectiveness of interventions .	1
Outcome measures were considered if they were obtained at any time or age after screening and/or intervention as long as the initial assessment occurred while the child was < or = 5 years old .	1
Outcomes included speech and language measures and other functional and health outcomes such as social behavior .	1
A total of 745 full-text articles met our eligibility criteria and were reviewed .	1
Data were extracted from each included study , summarized descriptively , and rated for quality by using criteria specific to different study designs developed by the US Preventive Services Task Force .	1
The use of risk factors for selective screening has not been evaluated , and a list of specific risk factors to guide primary care physicians has not been developed or tested .	2
Sixteen studies about potential risk factors for speech and language delay in children enrolled heterogeneous populations , had dissimilar inclusion and exclusion criteria , and measured different risk factors and outcomes .	2
The most consistently reported risk factors included a family history of speech and language delay , male gender , and perinatal factors .	2
Other risk factors reported less consistently included educational levels of the mother and father , childhood illnesses , birth order , and family size .	2
The performance characteristics of evaluation techniques that take < or = 10 minutes to administer were described in 24 studies relevant to screening .	2
Studies that were rated good to fair quality reported wide ranges of sensitivity and specificity when compared with reference standards ( sensitivity 17-100 % ; specificity 45-100 % ) .	1
Most of the evaluations , however , were not designed for screening purposes , the instruments measured different domains , and the study populations and settings were often outside of primary care .	1
No `` gold standard '' has been developed and tested for screening , reference standards varied across studies , few studies compared the performance of > or = 2 screening techniques in 1 population , and comparisons of a single screening technique across different populations are lacking .	1
Fourteen good - and fair-quality randomized , controlled trials of interventions reported significantly improved speech and language outcomes compared with control groups .	1
Improvement was demonstrated in several domains including articulation , phonology , expressive language , receptive language , lexical acquisition , and syntax among children in all age groups studied and across multiple therapeutic settings .	2
Improvement in other functional outcomes such as socialization skills , self-esteem , and improved play themes were demonstrated in some , but not all , of the 4 studies that measured them .	2
In general , studies of interventions were small and heterogeneous , may be subject to plateau effects , and reported short-term outcomes based on various instruments and measures .	2
As a result , long-term outcomes are not known , interventions could not be compared directly , and generalizability is questionable .	2
Use of risk factors to guide selective screening is not supported by studies .	2
Several aspects of screening have been inadequately studied to determine optimal methods , including which instrument to use , the age at which to screen , and which interval is most useful .	2
Trials of interventions demonstrate improvement in some outcome measures , but conclusions and generalizability are limited .	1
